customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
331,Joseph Torres,joseph.torres331@example.com,Netherlands,2022-05-10,Basic,283.84
332,Barbara Lopez,barbara.lopez332@example.com,India,2025-10-28,Standard,1563.38
333,Donna Johnson,donna.johnson333@example.com,India,2024-05-14,Basic,450.89
334,Andrew Gonzalez,andrew.gonzalez334@example.com,Netherlands,2023-07-10,Basic,433.70
335,Barbara Young,barbara.young335@example.com,United States,2020-08-10,Premium,9821.62
336,Mary King,mary.king336@example.com,India,2024-11-20,Standard,965.56
337,William Perez,william.perez337@example.com,United Arab Emirates,2021-08-18,Basic,47.64
338,Elizabeth Nguyen,elizabeth.nguyen338@example.com,United Kingdom,2019-03-31,Basic,677.18
339,Lisa Jones,lisa.jones339@example.com,Spain,2022-06-09,Standard,2426.86
340,Nancy Martin,nancy.martin340@example.com,United Kingdom,2022-11-25,Standard,3209.00
341,Ashley Kim,ashley.kim341@example.com,Italy,2024-04-20,Standard,2835.53
342,Michelle Thompson,michelle.thompson342@example.com,Mexico,2019-12-20,Standard,1637.86
343,Carlos Khan,carlos.khan343@example.com,United Kingdom,2018-01-08,Standard,3805.39
344,Andrew Sanchez,andrew.sanchez344@example.com,Netherlands,2024-05-13,Basic,25.91
345,Joshua Lee,joshua.lee345@example.com,Mexico,2020-06-23,Basic,511.72
346,Michael Young,michael.young346@example.com,Italy,2018-11-15,Premium,5093.95
347,Christopher Hernandez,christopher.hernandez347@example.com,Canada,2025-12-13,Standard,2746.09
348,Carlos Perez,carlos.perez348@example.com,France,2020-05-08,Standard,1148.26
349,Robert Thompson,robert.thompson349@example.com,Canada,2018-01-06,Standard,382.96
350,Mark Rossi,mark.rossi350@example.com,United Kingdom,2022-08-23,Standard,2073.71
351,Matthew Thompson,matthew.thompson351@example.com,Canada,2023-05-18,Standard,3197.17
352,Andrew Kim,andrew.kim352@example.com,Germany,2019-10-29,Basic,361.03
353,John Jackson,john.jackson353@example.com,France,2019-03-05,Premium,2964.61
354,David Harris,david.harris354@example.com,Canada,2024-02-19,Standard,3778.97
355,Jennifer Perez,jennifer.perez355@example.com,Mexico,2023-06-01,Standard,2877.12
356,Margaret Kim,margaret.kim356@example.com,United Arab Emirates,2022-11-14,Standard,796.99
357,Michael Perez,michael.perez357@example.com,Germany,2022-08-04,Standard,2849.35
358,Carlos Rossi,carlos.rossi358@example.com,Spain,2021-02-27,Standard,1330.12
359,Michael Brown,michael.brown359@example.com,Japan,2023-07-04,Standard,783.64
360,Lisa Smith,lisa.smith360@example.com,France,2025-06-04,Standard,2575.35
361,Donald Gonzalez,donald.gonzalez361@example.com,Germany,2019-12-01,Premium,10296.48
362,Jennifer Walker,jennifer.walker362@example.com,France,2022-06-17,Basic,376.76
363,Wei Taylor,wei.taylor363@example.com,Japan,2022-05-07,Premium,4403.46
364,Matthew White,matthew.white364@example.com,United States,2020-12-14,Standard,1871.01
365,Thomas Anderson,thomas.anderson365@example.com,Mexico,2018-09-10,Basic,120.90
366,Omar Chen,omar.chen366@example.com,Spain,2021-11-09,Premium,12506.34
367,Anthony Silva,anthony.silva367@example.com,Japan,2018-09-07,Standard,3395.03
368,Kimberly Clark,kimberly.clark368@example.com,Spain,2023-04-29,Basic,458.17
369,Jessica Walker,jessica.walker369@example.com,Australia,2018-05-23,Standard,2107.99
370,Kimberly Torres,kimberly.torres370@example.com,Mexico,2019-08-27,Standard,657.07
371,Hans Lewis,hans.lewis371@example.com,United Kingdom,2020-05-17,Standard,3272.15
372,William Williams,william.williams372@example.com,Spain,2022-11-19,Standard,967.29
373,Aarav Martinez,aarav.martinez373@example.com,France,2021-08-02,Basic,728.64
374,Robert Garcia,robert.garcia374@example.com,Australia,2024-03-11,Standard,1439.28
375,Sarah King,sarah.king375@example.com,Singapore,2018-02-20,Standard,3188.89
376,Michelle Nguyen,michelle.nguyen376@example.com,Australia,2019-04-06,Standard,1774.88
377,Elizabeth Torres,elizabeth.torres377@example.com,Netherlands,2019-02-15,Standard,3714.73
378,Andrew Costa,andrew.costa378@example.com,France,2024-01-03,Premium,13441.77
379,Anthony Taylor,anthony.taylor379@example.com,Brazil,2024-06-01,Standard,2514.06
380,John Lopez,john.lopez380@example.com,United Kingdom,2024-12-07,Standard,2512.89
381,Omar Sanchez,omar.sanchez381@example.com,United Arab Emirates,2021-09-19,Premium,10976.68
382,Patricia Mueller,patricia.mueller382@example.com,France,2022-03-06,Standard,276.88
383,Karen Martin,karen.martin383@example.com,Brazil,2025-10-22,Standard,2802.44
384,Joseph Rodriguez,joseph.rodriguez384@example.com,Italy,2022-12-20,Standard,3141.32
385,Christopher Moore,christopher.moore385@example.com,Mexico,2025-03-29,Basic,71.43
386,Mark Wilson,mark.wilson386@example.com,Australia,2023-06-08,Basic,607.59
387,Lisa Brown,lisa.brown387@example.com,United Kingdom,2018-09-26,Standard,1382.27
388,Steven Sanchez,steven.sanchez388@example.com,Singapore,2023-11-18,Premium,13431.32
389,Mary Lopez,mary.lopez389@example.com,Singapore,2020-04-02,Standard,3380.51
390,Jessica Williams,jessica.williams390@example.com,United Arab Emirates,2022-01-16,Standard,2877.61
391,Sarah White,sarah.white391@example.com,Japan,2022-06-14,Basic,508.33
392,Linda Singh,linda.singh392@example.com,India,2023-06-26,Premium,9722.57
393,Barbara Walker,barbara.walker393@example.com,India,2021-11-11,Standard,821.35
394,Thomas Mueller,thomas.mueller394@example.com,Canada,2021-03-13,Basic,21.96
395,Patricia Hernandez,patricia.hernandez395@example.com,Netherlands,2020-05-27,Basic,685.69
396,Ananya Anderson,ananya.anderson396@example.com,France,2025-04-22,Standard,1756.13
397,Mary Costa,mary.costa397@example.com,Spain,2018-02-06,Basic,379.28
398,William Kim,william.kim398@example.com,Netherlands,2018-02-04,Standard,1050.33
399,Joshua Martin,joshua.martin399@example.com,Italy,2025-03-17,Basic,220.30
400,Matthew Thompson,matthew.thompson400@example.com,Germany,2023-03-27,Standard,1348.15
401,Kimberly Flores,kimberly.flores401@example.com,Canada,2018-01-31,Standard,2143.75
402,Wei White,wei.white402@example.com,Mexico,2024-10-30,Standard,1274.17
403,Yuki Miller,yuki.miller403@example.com,India,2021-02-06,Standard,2634.26
404,Sarah Taylor,sarah.taylor404@example.com,United Arab Emirates,2025-04-22,Standard,1335.41
405,Elizabeth King,elizabeth.king405@example.com,United Arab Emirates,2018-08-21,Basic,644.34
406,Joshua Sanchez,joshua.sanchez406@example.com,Spain,2019-07-28,Standard,2940.88
407,Ananya Young,ananya.young407@example.com,France,2022-09-11,Basic,323.68
408,Sofia Williams,sofia.williams408@example.com,Mexico,2020-02-17,Standard,1504.03
409,Fatima Anderson,fatima.anderson409@example.com,Spain,2023-05-03,Standard,3644.80
410,Wei Thompson,wei.thompson410@example.com,Singapore,2019-11-28,Standard,3394.43
411,Emily Lopez,emily.lopez411@example.com,Brazil,2019-06-09,Standard,3015.49
412,Carlos Scott,carlos.scott412@example.com,United Kingdom,2025-08-16,Basic,719.67
413,Ananya Garcia,ananya.garcia413@example.com,Germany,2021-06-11,Standard,1797.80
414,Nancy White,nancy.white414@example.com,France,2023-03-15,Standard,3434.61
415,Donald Brown,donald.brown415@example.com,Mexico,2024-07-04,Basic,755.44
416,Robert Walker,robert.walker416@example.com,Japan,2019-05-06,Basic,694.00
417,Matthew King,matthew.king417@example.com,United States,2019-09-10,Standard,721.99
418,Richard Perez,richard.perez418@example.com,Mexico,2023-02-18,Standard,744.25
419,Fatima Lopez,fatima.lopez419@example.com,Brazil,2021-09-24,Basic,504.83
420,Barbara Lee,barbara.lee420@example.com,United States,2023-01-26,Standard,1239.41
421,Hans Costa,hans.costa421@example.com,Netherlands,2019-10-11,Standard,2060.39
422,Hans Costa,hans.costa422@example.com,Mexico,2022-11-12,Premium,10235.34
423,Betty Ramirez,betty.ramirez423@example.com,Australia,2018-01-20,Basic,30.18
424,Richard Rossi,richard.rossi424@example.com,United States,2021-08-12,Standard,3076.02
425,Kimberly Gonzalez,kimberly.gonzalez425@example.com,United States,2025-01-10,Premium,11536.84
426,Joseph Khan,joseph.khan426@example.com,France,2019-06-13,Basic,82.17
427,Steven Nguyen,steven.nguyen427@example.com,Canada,2018-07-07,Standard,1333.17
428,Charles Robinson,charles.robinson428@example.com,Mexico,2023-11-17,Basic,270.27
429,Yuki Rodriguez,yuki.rodriguez429@example.com,United Arab Emirates,2023-07-01,Standard,1565.15
430,Richard Hernandez,richard.hernandez430@example.com,United Arab Emirates,2022-07-11,Basic,15.30
431,Joseph Rossi,joseph.rossi431@example.com,Germany,2018-03-31,Basic,471.75
432,David Davis,david.davis432@example.com,Spain,2018-06-03,Standard,1625.73
433,Aarav Taylor,aarav.taylor433@example.com,Mexico,2018-07-19,Basic,475.14
434,Patricia Chen,patricia.chen434@example.com,Singapore,2018-03-22,Premium,2627.06
435,Linda Clark,linda.clark435@example.com,Canada,2024-02-20,Standard,1160.41
436,Omar Martinez,omar.martinez436@example.com,Spain,2025-01-25,Standard,235.36
437,Anthony Chen,anthony.chen437@example.com,Japan,2021-01-10,Premium,10096.37
438,Omar Rodriguez,omar.rodriguez438@example.com,United Arab Emirates,2019-03-06,Standard,2144.02
439,Michelle Davis,michelle.davis439@example.com,Netherlands,2019-03-12,Standard,2091.41
440,Joshua Gonzalez,joshua.gonzalez440@example.com,Singapore,2023-11-13,Basic,778.50
441,Daniel Ali,daniel.ali441@example.com,United Kingdom,2018-06-11,Standard,2282.93
442,Susan Khan,susan.khan442@example.com,India,2020-08-18,Basic,2.19
443,Wei Garcia,wei.garcia443@example.com,Singapore,2024-06-09,Basic,535.22
444,Elizabeth Garcia,elizabeth.garcia444@example.com,Canada,2019-02-19,Basic,723.82
445,Ananya Anderson,ananya.anderson445@example.com,France,2020-12-17,Standard,1964.25
446,Michael Lopez,michael.lopez446@example.com,Singapore,2021-04-05,Basic,288.17
447,Yuki Lee,yuki.lee447@example.com,Canada,2019-01-25,Standard,3434.73
448,John Smith,john.smith448@example.com,Spain,2025-04-04,Basic,136.41
449,Daniel Lewis,daniel.lewis449@example.com,France,2019-01-16,Basic,298.10
450,Nancy Lopez,nancy.lopez450@example.com,Australia,2023-02-13,Premium,5533.83
451,Matthew Khan,matthew.khan451@example.com,Netherlands,2022-09-24,Basic,519.08
452,David Davis,david.davis452@example.com,Italy,2018-08-29,Premium,14760.40
453,David Miller,david.miller453@example.com,Mexico,2023-06-01,Standard,3248.61
454,Yuki Lewis,yuki.lewis454@example.com,Australia,2022-01-08,Standard,2523.16
455,Yuki Rossi,yuki.rossi455@example.com,United Kingdom,2023-06-02,Basic,736.32
456,Linda Clark,linda.clark456@example.com,Canada,2020-12-07,Standard,2688.90
457,James Ali,james.ali457@example.com,Japan,2024-06-19,Basic,579.02
458,Joseph Chen,joseph.chen458@example.com,Japan,2023-11-13,Basic,550.59
459,Michelle Miller,michelle.miller459@example.com,Italy,2020-10-15,Standard,2031.33
460,Wei Singh,wei.singh460@example.com,United Kingdom,2024-04-05,Standard,3589.84
461,Michelle Brown,michelle.brown461@example.com,United Arab Emirates,2019-10-05,Premium,8572.38
462,Donald Young,donald.young462@example.com,Canada,2023-07-07,Basic,256.51
463,Nancy Moore,nancy.moore463@example.com,Germany,2024-03-04,Premium,10363.13
464,Betty Thomas,betty.thomas464@example.com,Brazil,2024-06-05,Premium,7825.28
465,Ashley Lewis,ashley.lewis465@example.com,Brazil,2025-04-30,Standard,267.52
466,Betty Clark,betty.clark466@example.com,Japan,2018-01-01,Premium,12736.81
467,Joshua Flores,joshua.flores467@example.com,United Arab Emirates,2023-09-14,Standard,2336.86
468,Ananya Chen,ananya.chen468@example.com,India,2022-01-28,Standard,3336.18
469,Joseph Robinson,joseph.robinson469@example.com,Netherlands,2024-12-13,Standard,2479.81
470,Fatima Chen,fatima.chen470@example.com,Brazil,2019-04-13,Standard,570.26
471,Wei Anderson,wei.anderson471@example.com,India,2025-02-08,Premium,14537.64
472,Charles Scott,charles.scott472@example.com,Italy,2019-03-12,Standard,373.96
473,David Young,david.young473@example.com,Italy,2022-08-04,Premium,3390.50
474,Michelle Gonzalez,michelle.gonzalez474@example.com,United Arab Emirates,2022-05-29,Standard,1019.24
475,Richard Ali,richard.ali475@example.com,Netherlands,2022-08-25,Standard,376.70
476,Aarav Singh,aarav.singh476@example.com,Netherlands,2023-01-20,Standard,1938.07
477,Donna Allen,donna.allen477@example.com,Brazil,2018-01-18,Premium,8894.74
478,Patricia Scott,patricia.scott478@example.com,Singapore,2024-07-24,Basic,386.35
479,Steven Costa,steven.costa479@example.com,United Kingdom,2025-10-04,Basic,462.84
480,Carlos Rodriguez,carlos.rodriguez480@example.com,Spain,2024-09-25,Premium,9880.09
481,Christopher Allen,christopher.allen481@example.com,Australia,2024-10-30,Basic,732.73
482,Hans Thomas,hans.thomas482@example.com,India,2021-04-19,Standard,1920.81
483,William Rodriguez,william.rodriguez483@example.com,Italy,2023-09-30,Standard,1335.87
484,Omar Scott,omar.scott484@example.com,Italy,2024-03-17,Basic,506.07
485,Richard Wilson,richard.wilson485@example.com,France,2025-09-13,Standard,1512.12
486,Yuki Rodriguez,yuki.rodriguez486@example.com,Spain,2019-12-30,Basic,403.11
487,Omar Patel,omar.patel487@example.com,Canada,2021-12-13,Standard,2336.66
488,Donna Torres,donna.torres488@example.com,Italy,2022-09-06,Basic,539.39
489,Paul Jackson,paul.jackson489@example.com,Australia,2018-02-22,Basic,418.18
490,Mary Harris,mary.harris490@example.com,Spain,2018-08-20,Premium,4598.73
491,Hans Hernandez,hans.hernandez491@example.com,Spain,2020-10-23,Basic,117.14
492,Patricia Khan,patricia.khan492@example.com,Germany,2024-01-26,Basic,25.85
493,Mark Miller,mark.miller493@example.com,Spain,2024-04-20,Standard,3486.40
494,Sofia Kim,sofia.kim494@example.com,Germany,2023-09-24,Standard,3180.37
495,Omar Jackson,omar.jackson495@example.com,United States,2022-04-12,Standard,1672.71
496,Yuki Lee,yuki.lee496@example.com,United States,2018-02-23,Basic,594.94
497,Richard Flores,richard.flores497@example.com,Singapore,2022-12-20,Basic,663.99
498,Aarav Ali,aarav.ali498@example.com,India,2024-08-07,Basic,437.29
499,Joshua Gonzalez,joshua.gonzalez499@example.com,Germany,2021-04-19,Basic,359.05
500,Yuki Jones,yuki.jones500@example.com,United Kingdom,2023-10-06,Standard,653.54
501,John Ramirez,john.ramirez501@example.com,France,2019-06-17,Standard,811.53
502,Thomas Smith,thomas.smith502@example.com,Italy,2019-09-27,Standard,351.77
503,Christopher Hill,christopher.hill503@example.com,United Arab Emirates,2025-01-05,Premium,10002.91
504,Wei Martin,wei.martin504@example.com,Mexico,2024-03-03,Standard,1560.73
505,Fatima Lee,fatima.lee505@example.com,United Kingdom,2023-11-03,Standard,459.07
506,Steven Hernandez,steven.hernandez506@example.com,Japan,2022-07-11,Standard,549.39
507,Joseph Wilson,joseph.wilson507@example.com,India,2022-01-17,Standard,1315.58
508,Hans Flores,hans.flores508@example.com,Japan,2025-04-13,Standard,233.45
509,Wei Thompson,wei.thompson509@example.com,United Arab Emirates,2025-03-15,Standard,2532.06
510,Michelle Thomas,michelle.thomas510@example.com,Spain,2021-08-07,Basic,305.10
511,Linda Harris,linda.harris511@example.com,Italy,2021-03-04,Standard,293.88
512,Kimberly Costa,kimberly.costa512@example.com,Netherlands,2023-09-15,Standard,1893.12
513,John Jackson,john.jackson513@example.com,Germany,2021-08-05,Basic,411.12
514,Michael Hernandez,michael.hernandez514@example.com,Netherlands,2024-01-13,Basic,426.56
515,Aarav Jones,aarav.jones515@example.com,Spain,2020-05-23,Standard,3486.81
516,Margaret Miller,margaret.miller516@example.com,Singapore,2025-11-18,Standard,3538.82
517,Sofia Costa,sofia.costa517@example.com,Singapore,2018-10-23,Standard,3038.19
518,Elizabeth Johnson,elizabeth.johnson518@example.com,India,2018-06-05,Standard,532.58
519,Patricia Lopez,patricia.lopez519@example.com,Japan,2018-10-16,Basic,459.97
520,Joseph Taylor,joseph.taylor520@example.com,Brazil,2025-01-25,Standard,1736.90
521,Christopher Johnson,christopher.johnson521@example.com,Canada,2023-12-31,Standard,222.42
522,Carlos Flores,carlos.flores522@example.com,Italy,2024-07-26,Premium,2591.72
523,Robert Thompson,robert.thompson523@example.com,Canada,2021-04-02,Basic,629.51
524,Karen Hill,karen.hill524@example.com,Netherlands,2022-11-28,Premium,6958.38
525,Wei Johnson,wei.johnson525@example.com,Japan,2020-06-19,Standard,718.25
526,Betty Wright,betty.wright526@example.com,Spain,2019-08-14,Standard,1332.61
527,Carlos Kim,carlos.kim527@example.com,United States,2024-03-17,Standard,3524.11
528,Elizabeth Davis,elizabeth.davis528@example.com,Mexico,2024-09-09,Premium,7123.06
529,Emily Garcia,emily.garcia529@example.com,Italy,2021-11-09,Standard,1004.60
530,Ananya Allen,ananya.allen530@example.com,United Kingdom,2020-06-23,Premium,10019.50
531,Thomas Gonzalez,thomas.gonzalez531@example.com,Spain,2024-05-12,Premium,13079.26
532,Hans Scott,hans.scott532@example.com,Japan,2018-10-27,Standard,1304.48
533,Robert Taylor,robert.taylor533@example.com,Italy,2024-07-06,Premium,8333.48
534,Nancy Thompson,nancy.thompson534@example.com,Spain,2020-08-18,Premium,3300.59
535,Michelle Jones,michelle.jones535@example.com,India,2023-06-14,Basic,360.52
536,Michelle Chen,michelle.chen536@example.com,Mexico,2019-09-17,Standard,2349.10
537,Lisa Lee,lisa.lee537@example.com,United Kingdom,2018-01-20,Basic,250.57
538,Joseph Ali,joseph.ali538@example.com,Australia,2021-02-07,Basic,672.09
539,William Singh,william.singh539@example.com,United Arab Emirates,2023-05-20,Basic,370.28
540,Daniel Costa,daniel.costa540@example.com,Japan,2019-03-22,Standard,867.93
541,Joshua Garcia,joshua.garcia541@example.com,Singapore,2019-07-28,Basic,713.04
542,Richard Taylor,richard.taylor542@example.com,Spain,2018-11-10,Basic,581.94
543,Mary Allen,mary.allen543@example.com,Singapore,2024-07-11,Standard,2399.82
544,Ingrid Nguyen,ingrid.nguyen544@example.com,United States,2024-03-09,Standard,1190.34
545,Paul Walker,paul.walker545@example.com,United Kingdom,2022-02-07,Standard,1691.49
546,Ingrid Nguyen,ingrid.nguyen546@example.com,France,2019-07-03,Basic,371.76
547,Steven Garcia,steven.garcia547@example.com,Japan,2018-02-13,Standard,2718.18
548,Michelle Singh,michelle.singh548@example.com,Japan,2019-07-29,Standard,1895.64
549,Barbara Torres,barbara.torres549@example.com,Spain,2019-08-22,Basic,588.74
